,Date,NVDA,SMA,EMA,AAPL,AMD,AVGO,INTC,QCOM,ADS_Index,Mkt-RF,SMB,HML,RMW,CMA,RF,CBBTCUSD,CBETHUSD,SP500,NASDAQCOM,DJIA,MACD,MACD_Signal,OBV,RSI
10,230918,43.949668884277344,45.50649820963542,45.66404963128316,176.86935424804688,102.37000274658205,83.25668334960938,37.36506652832031,109.87078094482422,-0.00522475,-0.04,-0.82,-0.19,0.2,-0.05,0.021,26767.54,1637.09,4453.53,13710.24,34624.3,-0.2929335567196958,0.11324000099036186,-16.5108642578125,51.73719388193054
11,230919,43.50383758544922,45.44341290791829,45.5246811121971,177.9625701904297,101.61000061035156,83.1783218383789,35.742210388183594,107.89263153076172,-0.0192998,-0.27,-0.11,0.0,0.32,0.31,0.021,27199.35,1642.82,4443.95,13678.19,34517.73,-0.43092492671299,0.004407015449691493,-60.01470184326172,50.61002613183348
12,230920,42.22331619262695,45.362732060750325,45.311689827063546,174.40469360351562,100.33999633789062,81.7966079711914,34.11935043334961,106.43093872070312,-0.0340202,-0.95,-0.05,0.26,0.27,0.49,0.021,27119.41,1622.0,4402.2,13469.13,34440.88,-0.6362768527538023,-0.12372975819100727,-102.23801803588867,35.254891301629016
13,230921,41.00177001953125,45.31163444519043,45.03363023853261,172.8543243408203,96.11000061035156,79.60931396484375,34.08000946044922,105.20310974121094,-0.0493918,-1.69,0.34,0.38,0.56,0.13,0.021,26567.29,1584.04,4330.0,13223.98,34070.42,-0.8873593743973629,-0.2764556814322784,-143.23978805541992,35.42493535255031
14,230922,41.59454345703125,45.28582700093588,44.81175391809364,173.70901489257812,96.1999969482422,81.64987182617188,33.61774063110352,104.93025970458984,-0.0654205,-0.25,-0.09,-0.51,0.18,-0.19,0.021,26582.63,1593.22,4320.06,13211.81,33963.84,-1.026677017966783,-0.42649994873917935,-101.6452407836914,31.76600089183661
15,230925,42.206321716308594,45.33148905436198,44.64366151797848,174.9910430908203,97.37999725341795,82.12357330322266,33.725929260253906,107.61003112792967,-0.117524,0.39,-0.06,0.33,0.58,-0.46,0.021,26296.86,1587.9,4337.44,13271.32,34006.88,-1.0753261708156643,-0.5562651931544763,-59.43891525268555,34.22905971403557
16,230926,41.89543914794922,45.27023200988769,44.46635660283484,170.89654541015625,95.95999908447266,80.38043975830078,33.27350234985352,106.91815948486328,-0.136268,-1.46,0.36,-0.51,-0.34,-0.07,0.021,26200.13,1592.46,4273.53,13063.61,33618.88,-1.1259872280115744,-0.6702096001258959,-101.33435440063477,36.15525736909305
17,230927,42.45222854614258,45.221304194132486,44.33641285724179,169.37596130371094,98.06999969482422,80.4415054321289,34.040672302246094,106.40170288085938,-0.155714,0.13,0.78,0.1,0.19,-0.28,0.021,26351.82,1596.96,4274.51,13092.85,33550.27,-1.1084309279187465,-0.7578538656844661,-58.88212585449219,35.01535885514866
18,230928,43.072998046875,45.20819511413574,44.2549022243149,169.63438415527344,102.76000213623048,81.93743896484375,34.601287841796875,108.26292419433594,-0.175869,0.65,0.19,0.04,0.43,-0.03,0.021,27035.82,1653.08,4299.7,13201.28,33666.34,-1.0325242263298264,-0.8127879378135383,-15.809127807617188,28.49353322338574
19,230929,43.48284530639648,45.21347885131836,44.20509210057823,170.15115356445312,102.81999969482422,81.79759216308594,34.965206146240234,108.22393798828124,-0.196742,-0.27,-0.02,0.31,-0.19,-0.15,0.021,26900.3,1666.74,4288.05,13219.32,33507.5,-0.9285921377005479,-0.8359487777909402,27.673717498779297,28.113460576581545
20,231002,44.7653694152832,45.26301282246907,44.241239270217086,172.6754608154297,103.2699966430664,82.22796630859375,34.87668228149414,108.26292419433594,-0.261646,-0.14,-1.28,-1.05,0.87,-0.52,0.021,27517.12,1663.11,4288.39,13307.77,33433.35,-0.7342720010262482,-0.8156134224380018,72.4390869140625,34.08361197255297
21,231003,43.50083923339844,45.14818420410156,44.193471279796704,171.3337860107422,100.08000183105467,80.24649810791016,35.102901458740234,107.37615966796876,-0.281272,-1.5,-0.26,-0.15,0.3,0.14,0.021,27421.92,1657.34,4229.45,13059.47,33002.38,-0.6745333101522704,-0.7873973999808556,28.938247680664062,33.11667695267806
22,231004,44.02465057373047,45.09409662882487,44.18257962134082,172.58599853515625,104.06999969482422,81.13087463378906,35.338951110839844,107.04484558105467,-0.299557,0.77,-0.53,-0.37,-0.39,-0.33,0.021,27782.29,1646.37,4263.75,13236.01,33129.55,-0.5782569831999922,-0.745569316624683,72.96289825439453,35.24286470726096
23,231005,44.67140579223633,45.013322575887045,44.214116793656665,173.82827758789062,102.91000366210938,81.13580322265625,35.29960632324219,106.9961166381836,-0.316507,-0.15,0.28,0.09,-0.46,-0.12,0.021,27419.39,1612.3,4258.19,13219.83,33119.57,-0.4446439804568598,-0.6853842493911183,117.63430404663086,41.77242723954849
24,231006,45.7450065612793,44.96676940917969,44.31288387543878,176.39231872558594,107.23999786376952,83.24332427978516,35.59467697143555,108.04854583740234,-0.332131,1.21,-0.44,-0.55,-0.31,-0.52,0.021,27949.12,1646.04,4308.5,13431.34,33407.58,-0.2492508943902152,-0.5981575783909376,163.37931060791016,48.36799040965691
