,NVDA_Log_Return,AAPL_Log_Return,AMD_Log_Return,AVGO_Log_Return,INTC_Log_Return,QCOM_Log_Return,SP500_Log_Return,NASDAQCOM_Log_Return,DJIA_Log_Return,SMA,EMA,MACD,MACD_Signal,RSI,OBV
107,-0.6293473164542733,0.5552631938871339,-1.2856356380975331,-0.7154773055364372,0.13016817310952108,-0.05263477604439478,0.17758342145162795,-0.019498818174322925,0.4398602935695707,1.3634613074171535,1.424876119952162,0.2058507951962661,0.30371887000667525,-0.6037007279451334,-0.1460724779286381
108,0.7496448370317681,-0.013899468149011268,0.5666988653876992,0.9399743849575332,0.09026296610888301,0.46089463145558685,0.930205274129342,0.7744272646180683,0.4949216789588421,1.5521747058316366,1.6301312617106287,0.28399437146204043,0.3261091493762422,-0.09637157942479478,0.09845135534226161
109,-0.32423218570748447,-0.4650623656351046,-0.3531992479518165,0.4257920368284167,-0.14181692716200067,0.6007365777514726,-0.044043130484985246,0.12893080428611076,0.07981565532115499,1.431667766596364,1.366625028266353,0.1104053870308099,0.2891574763421425,-0.3140043574390517,-0.148487264568115
110,1.0057174001588867,0.2350199390484605,0.575105807795254,0.1571348245642489,0.6453783624870978,0.7426484406503076,0.6136281316424852,1.0466180905624296,-0.3204918771970894,1.6459143560479377,1.6844448488222694,0.26226276908053825,0.30747641951396937,0.12201004080344081,0.10192499766305536
111,-0.06444700087539834,-0.6974041069501689,-0.15065185954043075,-0.6364909620435137,0.5713812794167082,0.5243794615557702,-0.23791669009767838,-0.3611162033897048,0.3758100856416836,1.6171777323196117,1.5251811271880569,0.14700586356031128,0.2858528965414913,-0.029267926716830314,0.09640811148338141
113,0.6585868146295978,-0.397593986467258,1.332899795202874,0.21773984380753983,0.790924649929637,1.0374880466888659,1.0994155219958317,1.094580379335465,0.48140680731072605,1.8531413663539873,1.5085739192305676,0.1266487519314815,0.22244080953661466,0.011691092269103464,0.09912185143665793
114,-0.6556426769839088,-0.16709107010806168,-0.4059111015794864,-0.01201074431884651,-0.03683831715338864,0.496382464566731,0.6236323462860283,0.18472110754458465,1.2419978043346116,1.7561008798467783,1.119581551521972,-0.0860040638864213,0.14850596776064806,-0.44611828311416,-0.1478445599212667
115,-0.1349862515619489,-0.6564610083617055,-0.5928372648152855,-0.6788476723208469,-0.3202529526349345,-0.9967836409821077,-0.7310337921824668,-0.83866718840449,-0.6700992739739176,1.6785364352264294,0.9791180304525932,-0.14047983017377494,0.07476713191324695,-0.1387385579653334,-0.15354324761682672
117,-1.0373947333071845,0.24152907177010635,-0.32435034061654383,-0.0688254539931702,-0.6770353047249592,-0.059437860719144635,0.04435852137810988,-0.37802059137524774,0.07832005883606835,0.750750209323499,-0.12001681273192509,-0.6629584920318566,-0.2545305838385325,-0.9681666037481861,-0.15633610720606383
119,-0.002179195844748299,-0.7714222799569171,-1.0398270379715242,-0.3410537712047524,0.06852121159811975,-0.028924956025919643,-0.07242863478194746,-0.3413314392464162,0.12932142863737764,1.5621226479450607,1.6427021116244753,0.3737005449076981,0.06505086193621698,-0.14027548222500758,0.11881219673223675
120,-0.004184407603911299,-0.5863534118273022,-0.13666521180481836,0.26946122654757165,0.06132537558178191,0.5149003852722667,-0.6007800151287523,-0.20336197509036513,-0.34761716204747684,1.5168311258691478,1.5124691331010889,0.24659686525826993,0.12376757403554174,0.005090218042160194,0.11200088761442427
121,-0.27324811649075614,0.518825550946777,0.33778662715926117,-0.46591332813214476,-0.1263404092516707,0.2751156210985946,0.10066892851193665,0.25131794735174945,-0.48037912958714574,1.4655916328249186,1.2810225054951092,0.0864775145032034,0.12277271002877217,0.06864332506044526,-0.16216799942770393
122,-0.538547634168971,-0.5272904105516631,-0.315981077341668,-0.29285775208237963,-0.479112873241663,-0.5297041214710253,-0.32849430381912254,-0.5861029540535797,-0.19914315477284883,1.2029679872267622,0.9621677786440125,-0.09830911429717339,0.06712875285670045,-0.5398914800059277,-0.167470529563027
125,1.0108632013837417,-1.8811161417308444,0.40795883475987993,-0.013856031056651915,1.2998926485542617,0.8379696693618849,-0.2691187510635824,-0.46515701962864314,-0.48300610396059324,1.5186560775347526,1.7840870293765823,0.3733234159341695,0.19327510133491632,0.1421884176487067,0.11485439457261727
127,0.8837026895461042,-0.4738926807388712,0.8484913205540551,0.10482926135080281,1.0141375169472189,1.6200040571926742,0.5373421684817327,0.4398036449202308,0.18430126655786738,1.719962530195479,1.9557365933208577,0.37898403920745527,0.30015267314990024,-0.04394274511090987,0.10670928562199389
130,-0.7606416588021838,0.7802404710353547,-1.52861477573013,-0.543891051694631,0.6601478996182587,0.0657182877437568,-0.2600451521767019,-0.4605737112217311,0.07188113532664091,1.3039516614359787,0.9249795127658786,-0.29070175502988777,0.1388131103131949,-0.35890707587999676,-0.15275119504649912
131,2.088735599862295,0.1419068953042729,0.6917218440671035,-0.13202425196936787,0.32227173459712605,0.41947852086144444,1.30420444655016,1.3088164831824274,0.7973910263188636,1.6514046287452604,1.722478947360613,0.20934018745063446,0.17080037027869102,0.4405618605440057,0.11077483595638692
132,-0.4727920324975852,-0.9214071244680544,-1.3854581686505263,-1.0922155351805292,-1.3446129245516811,-1.0426353472539205,-0.36254666491342846,-0.580749702092255,0.03556876097867408,1.5182940817354929,1.3880274531561294,-0.00010315704948688904,0.13394112399710018,-0.26902197546503376,-0.1600815224490975
133,-1.1650777631754454,0.7167315067096005,-1.3986029779095939,0.03415631877354186,-0.2840881005567188,-0.27883640957293054,-0.48358223852512733,-0.364328736996734,-0.6375000182613616,1.361891541190507,0.8050508127920826,-0.32570360175296065,0.010352085991658095,-0.6847411823411741,-0.1624014419480989
134,-0.1540539826096144,-0.21133817880726002,0.6705736871685712,-0.8964813611044833,-0.01838047675624028,-0.39620236940008585,-0.9464891353230316,-0.9702319550951953,-0.8448135522996201,1.2173163096650041,0.6826679641322942,-0.3476188311496301,-0.09191142747017353,-0.2611165365936371,-0.1694987975928154
135,0.10830261934063659,0.3959911506050129,-0.11165479352683598,-0.04367275822536268,0.11207052926012706,-0.1462521233780613,0.686620011280906,0.6564538826719473,0.18254834923215363,1.0089629022018753,0.6740046940418438,-0.2991362700874882,-0.15887134150396143,0.3918887485995305,0.11962189642774841
136,0.22286552669995283,0.9032145072764761,-1.705094920685836,-0.07297784475917883,-0.4204597484031018,-0.8114738674541634,0.60180381109523,0.27291026531706947,1.120304686396328,0.8275498171410072,0.7115752992908988,-0.22691730956643427,-0.19230119810620738,0.13372482130134888,0.11369570298097297
137,0.23025219051051357,0.9819420806375676,-0.3536710546280071,1.1908354142868647,0.17148643779793082,0.8582449106047649,1.0140194714053332,1.0522987317853505,1.4172623319807358,0.9686415582077825,0.7494964969825766,-0.16275711928711753,-0.20155295931196987,0.8991154068036429,0.10832042597070655
139,0.8647296007903145,0.3209914467354337,0.14215699993924027,0.054978781183536746,0.17052446251793965,-0.26418300256103966,-0.2958116122694444,0.0643921135162013,-1.261950692518093,1.1203945060548202,1.0853306960382956,0.11429396891322355,-0.12423044959212921,-0.8999864755653888,0.1014126907719412
140,0.12495001760745265,-0.647145796468412,-0.23065464926019438,-0.14837998474717828,-0.48116483186141185,-0.7354874662272076,-0.5071039187346417,-0.33279087687771036,-0.7252352723160832,0.9751222369108623,1.0535500206373525,0.08389688511467933,-0.07738236348570916,0.06134064602373169,0.09664701935369323
141,-0.9451561515278929,-0.5306517626198216,-0.1826567139191831,-0.6552995240830991,0.17942915364873602,-0.19014949627564035,-0.47446673283701596,-0.4701199473288401,-0.22850710492382026,0.778451731614879,0.5944422285710804,-0.22890729088820683,-0.12808209449397648,-0.7690356748303718,-0.14430454984004543
142,-0.9213800818636407,1.4356759459481865,0.2834404278091193,-0.45570388157324154,1.3456913270054014,0.4569726860141508,0.9794325117566909,0.38243430419806534,1.698140881468688,0.6121893158133852,0.19114032802442837,-0.47187493602645686,-0.23576133549550649,-0.5465889141159493,-0.14657345794409274
143,-0.07780978756647298,-0.8090934753441823,0.12822592113357337,0.0924218698671345,0.34275078709015216,-0.030181625404224748,0.02554205734617837,-0.19762797412080282,0.0683566368431535,0.48623781049226106,0.14544077810355516,-0.43950741317583003,-0.31244911607705267,0.3133888698285981,0.09584868159670235
144,-0.11276791702056786,-0.65827299932822,0.4862741991869408,0.5972653448691743,0.3054945332013032,0.5408998971898678,-0.37392650217387463,0.011059264511099526,-1.0155480863851245,0.5657583763191865,0.08972363702985706,-0.41925105170831944,-0.36869539954179326,-0.23530633487209313,0.09067147049819767
145,-0.4382982078214624,-0.5539954046938318,-0.8999023717930783,-0.4155311015566332,-0.34435029852428256,-0.24549166637124353,-1.043617135188326,-0.9614294872146678,-1.6157239969751191,0.49733136727238253,-0.0847827893612725,-0.496423421790639,-0.43483802264580385,-0.8880451439425889,-0.14033978686793774
148,0.6558804765664389,0.26384919160746106,0.8768074958262375,0.5200886914535429,-0.7432732209167627,0.3754701764354262,1.2912661849781926,1.042712595121827,1.0754496896676946,-0.026928428903317186,-0.3533615844416765,-0.4775589517920009,-0.6386543017332685,-0.20091080382723128,0.09786360294456982
150,-0.772936702385192,0.4573731927736416,0.13383858511633862,-0.15269438888207656,0.3451073210074181,0.4099520982436617,0.06745445491316303,0.20988125198258256,-0.14448172506464088,-0.2478558679913538,-0.7402347029326407,-0.7163461079135901,-0.7395968871432487,1.219186031297388,-0.15054784604574598
155,0.40471279609904576,-1.4297044014867561,0.6114491260927606,0.42340108429484014,0.018692797944196128,-0.39612021703142153,-0.3794233476872872,-0.19958235003584757,0.1434492335583865,-0.5261663450264137,-0.5292033942029645,-0.24994471061490978,-0.5456130427769863,0.6484166542155521,0.10239566477585897
157,0.12515532878523228,-0.4621762599043982,0.19064225981818442,-0.7907111113547508,-0.49861339094205676,-0.839343897550795,-0.39880592685767297,-0.5640301854602268,-0.021994423268795023,-0.940507556433855,-0.8824311489940689,-0.5171731638211906,-0.6782676374430266,-0.1405678622535085,0.09824790940668585
159,1.2436839302293465,0.30549419970523284,0.41511225514489014,0.5108656194357477,0.25069799955357025,0.6212023100746501,0.9921586325852688,0.9209258706756743,0.8854509956906769,-1.2107212059503458,-1.4756758868681046,-1.0264520457001707,-1.1555661441757858,1.2149006380677092,0.09035132641720764
160,1.0287640470739328,0.3973547143985518,0.7702529516037814,0.6502835011926023,-0.055770858840170155,0.24146535162662583,1.4004047415334102,1.353622181752896,0.9182190952490501,-0.8976439709677737,-1.0364724880968712,-0.2235700782751871,-1.0413320893245555,0.027407077608531588,0.08958779850734779
161,-1.1955495626785395,0.8413298881201818,-0.1565779003382967,0.13112750196308925,0.2592277765427039,0.5339228153848964,-0.0896385932861315,0.007942970969567649,-0.2755599345346899,-1.499351800160349,-1.3844136132615066,-0.7299837727757591,-1.0713525167815119,-1.115970024476843,-0.1365402487003546
164,-0.1072433316287198,1.6852975857143895,0.5522518451888854,-0.24789617147722615,-0.4474356664895754,0.8418850949169241,0.2880106342859189,0.23021744384760492,0.4620916192019971,-0.6770704655292645,-0.2619870284177043,0.8650244541579833,-0.0578476213377173,-0.020796122251244442,0.08688578274973385
